"filename", "language", "JSON", "JavaScript", "XML", "Swift", "TypeScript", "JSON with Comments", "Properties", "C++", "Project.pbxproj", "comment", "blank", "total"
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/colors/neutral/neutral-400.colorset/Contents.json", "JSON", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/colors/neutral/neutral-500.colorset/Contents.json", "JSON", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/colors/neutral/neutral-600.colorset/Contents.json", "JSON", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/colors/neutral/neutral-700.colorset/Contents.json", "JSON", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/colors/neutral/neutral-800.colorset/Contents.json", "JSON", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/colors/neutral/neutral-900.colorset/Contents.json", "JSON", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/colors/primary/Contents.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/colors/primary/primary-0.colorset/Contents.json", "JSON", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/colors/primary/primary-100.colorset/Contents.json", "JSON", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/colors/primary/primary-200.colorset/Contents.json", "JSON", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/colors/primary/primary-300.colorset/Contents.json", "JSON", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/colors/primary/primary-400.colorset/Contents.json", "JSON", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/colors/primary/primary-500.colorset/Contents.json", "JSON", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/colors/primary/primary-600.colorset/Contents.json", "JSON", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/colors/primary/primary-700.colorset/Contents.json", "JSON", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/colors/primary/primary-800.colorset/Contents.json", "JSON", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/colors/primary/primary-900.colorset/Contents.json", "JSON", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/colors/sample.colorset/Contents.json", "JSON", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/colors/success/Contents.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/colors/success/success-0.colorset/Contents.json", "JSON", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/colors/success/success-100.colorset/Contents.json", "JSON", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/colors/success/success-200.colorset/Contents.json", "JSON", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/colors/success/success-300.colorset/Contents.json", "JSON", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/colors/success/success-400.colorset/Contents.json", "JSON", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/colors/success/success-500.colorset/Contents.json", "JSON", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/colors/success/success-600.colorset/Contents.json", "JSON", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/colors/success/success-700.colorset/Contents.json", "JSON", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/colors/success/success-800.colorset/Contents.json", "JSON", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/colors/success/success-900.colorset/Contents.json", "JSON", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/colors/warning/Contents.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/colors/warning/warning-0.colorset/Contents.json", "JSON", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/colors/warning/warning-100.colorset/Contents.json", "JSON", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/colors/warning/warning-200.colorset/Contents.json", "JSON", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/colors/warning/warning-300.colorset/Contents.json", "JSON", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/colors/warning/warning-400.colorset/Contents.json", "JSON", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/colors/warning/warning-500.colorset/Contents.json", "JSON", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/colors/warning/warning-600.colorset/Contents.json", "JSON", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/colors/warning/warning-700.colorset/Contents.json", "JSON", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/colors/warning/warning-800.colorset/Contents.json", "JSON", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/colors/warning/warning-900.colorset/Contents.json", "JSON", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/icons/Contents.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/icons/icon.check.imageset/Contents.json", "JSON", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/icons/icon.copy.imageset/Contents.json", "JSON", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/icons/icon.external-link.imageset/Contents.json", "JSON", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/icons/icon.eye-off.imageset/Contents.json", "JSON", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/icons/icon.eye.imageset/Contents.json", "JSON", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/icons/icon.lock.imageset/Contents.json", "JSON", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/icons/icon.message-square-more.imageset/Contents.json", "JSON", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/icons/icon.user.imageset/Contents.json", "JSON", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/icons/tab/Contents.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/icons/tab/icon.tab.bell.imageset/Contents.json", "JSON", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/icons/tab/icon.tab.calendar-days.imageset/Contents.json", "JSON", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/icons/tab/icon.tab.layout-grid.imageset/Contents.json", "JSON", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Assets.xcassets/icons/tab/icon.tab.user.imageset/Contents.json", "JSON", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/Base.lproj/LaunchScreen.storyboard", "XML", 0, 0, 49, 0, 0, 0, 0, 0, 0, 1, 1, 51
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/app/AppDelegate.swift", "Swift", 0, 0, 0, 36, 0, 0, 0, 0, 0, 14, 12, 62
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/app/SceneDelegate.swift", "Swift", 0, 0, 0, 29, 0, 0, 0, 0, 0, 22, 16, 67
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/extensions/+Ext.swift", "Swift", 0, 0, 0, 1, 0, 0, 0, 0, 0, 29, 5, 35
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/extensions/DateFormatter+Ext.swift", "Swift", 0, 0, 0, 15, 0, 0, 0, 0, 0, 6, 6, 27
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/extensions/ISO8601DateFormatter+Ext.swift", "Swift", 0, 0, 0, 15, 0, 0, 0, 0, 0, 6, 5, 26
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/extensions/Int+Ext.swift", "Swift", 0, 0, 0, 4, 0, 0, 0, 0, 0, 7, 3, 14
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/extensions/NibLoadable.swift", "Swift", 0, 0, 0, 102, 0, 0, 0, 0, 0, 6, 43, 151
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/extensions/UIApplication+Ext.swift", "Swift", 0, 0, 0, 18, 0, 0, 0, 0, 0, 6, 8, 32
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/extensions/UICollectionView+Ext.swift", "Swift", 0, 0, 0, 18, 0, 0, 0, 0, 0, 6, 6, 30
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/extensions/UITableView+Ext.swift", "Swift", 0, 0, 0, 31, 0, 0, 0, 0, 0, 6, 8, 45
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/extensions/UIView+Ext.swift", "Swift", 0, 0, 0, 44, 0, 0, 0, 0, 0, 6, 13, 63
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/extensions/UIViewController+Alert.swift", "Swift", 0, 0, 0, 21, 0, 0, 0, 0, 0, 6, 8, 35
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/extensions/UIViewController+Ext.swift", "Swift", 0, 0, 0, 10, 0, 0, 0, 0, 0, 8, 6, 24
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/lib/AnyJSON.swift", "Swift", 0, 0, 0, 89, 0, 0, 0, 0, 0, 20, 18, 127
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/main.swift", "Swift", 0, 0, 0, 7, 0, 0, 0, 0, 0, 6, 3, 16
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/controller/Attendance/AttendanceController.swift", "Swift", 0, 0, 0, 28, 0, 0, 0, 0, 0, 16, 12, 56
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/controller/Attendance/AttendanceController.xib", "XML", 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 1, 95
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/controller/AttendanceRequest/AttendanceRequestController.swift", "Swift", 0, 0, 0, 114, 0, 0, 0, 0, 0, 7, 28, 149
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/controller/AttendanceRequest/AttendanceRequestController.xib", "XML", 0, 0, 185, 0, 0, 0, 0, 0, 0, 0, 1, 186
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/controller/AttendanceRequestDetail/AttendanceRequestDetailController.swift", "Swift", 0, 0, 0, 96, 0, 0, 0, 0, 0, 9, 36, 141
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/controller/AttendanceRequestDetail/AttendanceRequestDetailController.xib", "XML", 0, 0, 276, 0, 0, 0, 0, 0, 0, 0, 1, 277
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/controller/BaseController/BaseController.swift", "Swift", 0, 0, 0, 66, 0, 0, 0, 0, 0, 8, 17, 91
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/controller/Dashboard/DashboardController.swift", "Swift", 0, 0, 0, 82, 0, 0, 0, 0, 0, 7, 18, 107
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/controller/Dashboard/DashboardController.xib", "XML", 0, 0, 258, 0, 0, 0, 0, 0, 0, 0, 1, 259
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/controller/DateSelection/DateSelectionController.swift", "Swift", 0, 0, 0, 32, 0, 0, 0, 0, 0, 7, 12, 51
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/controller/DateSelection/DateSelectionController.xib", "XML", 0, 0, 154, 0, 0, 0, 0, 0, 0, 0, 1, 155
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/controller/Inbox/InboxController.swift", "Swift", 0, 0, 0, 68, 0, 0, 0, 0, 0, 6, 21, 95
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/controller/Inbox/InboxController.xib", "XML", 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 1, 80
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/controller/Leave/LeaveController.swift", "Swift", 0, 0, 0, 47, 0, 0, 0, 0, 0, 6, 16, 69
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/controller/Leave/LeaveController.xib", "XML", 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 1, 106
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/controller/LeaveRequest/LeaveRequestController.swift", "Swift", 0, 0, 0, 144, 0, 0, 0, 0, 0, 6, 24, 174
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/controller/LeaveRequest/LeaveRequestController.xib", "XML", 0, 0, 189, 0, 0, 0, 0, 0, 0, 0, 1, 190
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/controller/LeaveRequestDetail/LeaveRequestDetailController.swift", "Swift", 0, 0, 0, 90, 0, 0, 0, 0, 0, 9, 34, 133
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/controller/LeaveRequestDetail/LeaveRequestDetailController.xib", "XML", 0, 0, 277, 0, 0, 0, 0, 0, 0, 0, 1, 278
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/controller/LoginController/LoginController.swift", "Swift", 0, 0, 0, 42, 0, 0, 0, 0, 0, 6, 14, 62
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/controller/LoginController/LoginController.xib", "XML", 0, 0, 132, 0, 0, 0, 0, 0, 0, 0, 1, 133
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/controller/ManagerSelection/ManagerSelectionController.swift", "Swift", 0, 0, 0, 63, 0, 0, 0, 0, 0, 9, 21, 93
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/controller/ManagerSelection/ManagerSelectionController.xib", "XML", 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 1, 108
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/controller/OvertimeRequest/OvertimeRequestController.swift", "Swift", 0, 0, 0, 104, 0, 0, 0, 0, 0, 16, 24, 144
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/controller/OvertimeRequest/OvertimeRequestController.xib", "XML", 0, 0, 165, 0, 0, 0, 0, 0, 0, 0, 1, 166
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/controller/OvertimeRequestDetail/OvertimeRequestDetailController.swift", "Swift", 0, 0, 0, 79, 0, 0, 0, 0, 0, 7, 29, 115
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/controller/OvertimeRequestDetail/OvertimeRequestDetailController.xib", "XML", 0, 0, 251, 0, 0, 0, 0, 0, 0, 0, 1, 252
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/controller/Overtimes/OvertimeController.swift", "Swift", 0, 0, 0, 40, 0, 0, 0, 0, 0, 8, 14, 62
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/controller/Overtimes/OvertimeController.xib", "XML", 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 1, 103
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/controller/ProfileController/ProfileController.swift", "Swift", 0, 0, 0, 87, 0, 0, 0, 0, 0, 6, 27, 120
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/controller/ProfileController/ProfileController.xib", "XML", 0, 0, 492, 0, 0, 0, 0, 0, 0, 0, 1, 493
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/controller/Selection/SelectionController.swift", "Swift", 0, 0, 0, 57, 0, 0, 0, 0, 0, 6, 23, 86
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/controller/Selection/SelectionController.xib", "XML", 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 1, 95
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/controller/SplashController/SplashController.swift", "Swift", 0, 0, 0, 16, 0, 0, 0, 0, 0, 6, 6, 28
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/controller/SplashController/SplashController.xib", "XML", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 1, 24
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/model/LoginModel.swift", "Swift", 0, 0, 0, 34, 0, 0, 0, 0, 0, 7, 13, 54
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/model/UserModel.swift", "Swift", 0, 0, 0, 30, 0, 0, 0, 0, 0, 9, 8, 47
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/model/types/Attendance.swift", "Swift", 0, 0, 0, 22, 0, 0, 0, 0, 0, 6, 11, 39
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/model/types/AttendanceRequest.swift", "Swift", 0, 0, 0, 49, 0, 0, 0, 0, 0, 6, 16, 71
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/model/types/ItemGroup.swift", "Swift", 0, 0, 0, 18, 0, 0, 0, 0, 0, 6, 8, 32
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/model/types/LeaveRequest.swift", "Swift", 0, 0, 0, 39, 0, 0, 0, 0, 0, 15, 14, 68
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/model/types/LeaveType.swift", "Swift", 0, 0, 0, 8, 0, 0, 0, 0, 0, 6, 5, 19
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/model/types/Manager.swift", "Swift", 0, 0, 0, 18, 0, 0, 0, 0, 0, 7, 9, 34
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/model/types/NetworkTypeProxy.swift", "Swift", 0, 0, 0, 13, 0, 0, 0, 0, 0, 6, 9, 28
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/model/types/Noti.swift", "Swift", 0, 0, 0, 23, 0, 0, 0, 0, 0, 11, 12, 46
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/model/types/OTRequest.swift", "Swift", 0, 0, 0, 37, 0, 0, 0, 0, 0, 6, 10, 53
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/model/types/RequestStatus.swift", "Swift", 0, 0, 0, 6, 0, 0, 0, 0, 0, 6, 4, 16
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/model/types/TeamMember.swift", "Swift", 0, 0, 0, 28, 0, 0, 0, 0, 0, 6, 13, 47
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/model/types/User.swift", "Swift", 0, 0, 0, 16, 0, 0, 0, 0, 0, 6, 6, 28
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/AttendanceRecordListView/AttendanceRecordCell.swift", "Swift", 0, 0, 0, 9, 0, 0, 0, 0, 0, 6, 6, 21
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/AttendanceRecordListView/AttendanceRecordCell.xib", "XML", 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 1, 72
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/AttendanceRecordListView/AttendanceRecordListView.swift", "Swift", 0, 0, 0, 31, 0, 0, 0, 0, 0, 7, 14, 52
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/AttendanceRecordListView/AttendanceRecordListView.xib", "XML", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 1, 29
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/AttendanceStatusView/AttendanceStatusView.swift", "Swift", 0, 0, 0, 104, 0, 0, 0, 0, 0, 6, 28, 138
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/AttendanceStatusView/AttendanceStatusView.xib", "XML", 0, 0, 198, 0, 0, 0, 0, 0, 0, 0, 1, 199
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/Avatar/Avatar.swift", "Swift", 0, 0, 0, 14, 0, 0, 0, 0, 0, 6, 6, 26
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/Avatar/Avatar.xib", "XML", 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 1, 56
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/CheckBox/CheckBox.swift", "Swift", 0, 0, 0, 27, 0, 0, 0, 0, 0, 6, 9, 42
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/CheckBox/CheckBox.xib", "XML", 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 1, 89
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/CurrentLocationView/CurrentLocationView.swift", "Swift", 0, 0, 0, 59, 0, 0, 0, 0, 0, 7, 18, 84
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/CurrentLocationView/CurrentLocationView.xib", "XML", 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 1, 111
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/DayView/DayView.swift", "Swift", 0, 0, 0, 11, 0, 0, 0, 0, 0, 15, 8, 34
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/DayView/DayView.xib", "XML", 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 1, 55
